Id,Label,PageRank,InDegree,OutDegree,Community,NeighborCommunities,BridgeScore,Url
516965,hep-th/9805129,22.682421748674734,297,30,9692,10,226.82421748674733,https://arxiv.org/abs/hep-th/9805129
270419,math/0405568,27.82341249641587,101,2,245212,0,0.0,https://arxiv.org/abs/math/0405568
388799,hep-ph/0210162,23.650913059613597,223,6,226631,1,23.650913059613597,https://arxiv.org/abs/hep-ph/0210162
718679,astro-ph/0206039,199.34038799264007,89,12,794674,4,797.3615519705603,https://arxiv.org/abs/astro-ph/0206039
350351,hep-ph/9408207,55.918741649728055,12,1,660554,1,55.918741649728055,https://arxiv.org/abs/hep-ph/9408207
235283,nucl-th/9706029,71.03942181966683,312,1,538519,2,142.07884363933366,https://arxiv.org/abs/nucl-th/9706029
798371,hep-th/9805114,76.31849127633038,619,6,506615,10,763.1849127633038,https://arxiv.org/abs/hep-th/9805114
272051,1310.0497,23.501992673664653,16,1,685971,1,23.501992673664653,https://arxiv.org/abs/1310.0497
111911,hep-th/9505186,33.23688106393547,178,0,392045,3,99.71064319180641,https://arxiv.org/abs/hep-th/9505186
578303,1212.5226,51.55006017035727,1588,24,417408,3,154.65018051107182,https://arxiv.org/abs/1212.5226
543455,0912.0201,98.32173693590471,960,98,429924,5,491.60868467952355,https://arxiv.org/abs/0912.0201
287219,astro-ph/9612121,35.847488644048894,35,0,193516,2,71.69497728809779,https://arxiv.org/abs/astro-ph/9612121
137759,hep-th/9607174,32.458439979108356,47,2,272755,2,64.91687995821671,https://arxiv.org/abs/hep-th/9607174
677363,hep-ph/9904404,32.342819443828546,85,1,590098,1,32.342819443828546,https://arxiv.org/abs/hep-ph/9904404
237143,quant-ph/0107017,39.19083558652924,109,5,599207,2,78.38167117305848,https://arxiv.org/abs/quant-ph/0107017
16505,astro-ph/9711288,30.695370569707496,137,32,246082,1,30.695370569707496,https://arxiv.org/abs/astro-ph/9711288
106859,0802.0007,22.916552987317157,664,17,322217,1,22.916552987317157,https://arxiv.org/abs/0802.0007
340025,astro-ph/0310725,24.824672250508765,368,18,246082,5,124.12336125254383,https://arxiv.org/abs/astro-ph/0310725
409691,hep-th/0002222,45.1056516119711,585,57,541677,8,360.8452128957688,https://arxiv.org/abs/hep-th/0002222
297071,hep-ph/9602236,30.692505907684158,138,1,217489,3,92.07751772305247,https://arxiv.org/abs/hep-ph/9602236
374525,math/9909027,39.29072915222419,196,5,718144,0,0.0,https://arxiv.org/abs/math/9909027
619925,hep-th/9712214,30.491264623373134,202,23,713694,7,213.43885236361194,https://arxiv.org/abs/hep-th/9712214
323603,hep-th/9505023,38.45688859945457,49,5,658293,3,115.37066579836372,https://arxiv.org/abs/hep-th/9505023
627599,1406.5726,57.258364243112474,43,5,697359,2,114.51672848622495,https://arxiv.org/abs/1406.5726
69743,1011.1669,23.80831105100414,239,3,347742,1,23.80831105100414,https://arxiv.org/abs/1011.1669
455177,hep-th/0210184,28.26994778857547,440,19,357629,6,169.61968673145282,https://arxiv.org/abs/hep-th/0210184
104195,quant-ph/9602016,47.05173119190775,22,9,591094,4,188.206924767631,https://arxiv.org/abs/quant-ph/9602016
206285,hep-th/9508154,62.54854103099549,181,16,658293,6,375.2912461859729,https://arxiv.org/abs/hep-th/9508154
738701,1512.03012,33.913073683515265,273,0,673482,0,0.0,https://arxiv.org/abs/1512.03012
342701,hep-th/9608108,26.48573478135485,59,20,20620,5,132.42867390677424,https://arxiv.org/abs/hep-th/9608108
476207,hep-ph/9405246,24.341147373162446,47,0,946271,4,97.36458949264978,https://arxiv.org/abs/hep-ph/9405246
768431,quant-ph/9610040,38.97151981919016,17,10,348415,5,194.85759909595083,https://arxiv.org/abs/quant-ph/9610040
800735,astro-ph/0306438,35.335413790297665,550,26,454004,5,176.6770689514883,https://arxiv.org/abs/astro-ph/0306438
693311,hep-th/9410103,22.291298610295552,56,0,949133,2,44.582597220591104,https://arxiv.org/abs/hep-th/9410103
562811,math/0105202,34.01854061621695,66,8,543947,1,34.01854061621695,https://arxiv.org/abs/math/0105202
262703,hep-th/9710014,38.39589191279218,118,15,340618,7,268.77124338954525,https://arxiv.org/abs/hep-th/9710014
335267,q-alg/9507023,31.586133373605865,38,7,353358,1,31.586133373605865,https://arxiv.org/abs/q-alg/9507023
502097,1010.1589,28.458497325829335,465,500,946271,3,85.375491977488,https://arxiv.org/abs/1010.1589
479513,quant-ph/9611023,48.03686131972661,89,0,830301,2,96.07372263945322,https://arxiv.org/abs/quant-ph/9611023
861395,astro-ph/9505043,27.115979233006573,71,0,417408,4,108.4639169320263,https://arxiv.org/abs/astro-ph/9505043
978737,hep-ph/9512380,47.12872642224584,733,7,527053,5,235.6436321112292,https://arxiv.org/abs/hep-ph/9512380
649199,0711.1025,22.499729324515496,35,5,736665,0,0.0,https://arxiv.org/abs/0711.1025
578075,hep-th/9702187,36.516119995023125,252,14,658293,7,255.61283996516187,https://arxiv.org/abs/hep-th/9702187
716603,math/0103190,23.031878494277734,71,16,398101,2,46.06375698855547,https://arxiv.org/abs/math/0103190
655211,hep-th/9602043,105.15941554112669,486,31,20620,16,1682.550648658027,https://arxiv.org/abs/hep-th/9602043
634697,hep-th/9902071,20.666545804481803,97,35,345230,5,103.33272902240901,https://arxiv.org/abs/hep-th/9902071
717785,1303.5076,208.8673164841711,4068,305,417408,10,2088.6731648417112,https://arxiv.org/abs/1303.5076
63131,hep-th/0103239,34.64365854205529,667,11,601187,4,138.57463416822117,https://arxiv.org/abs/hep-th/0103239
788633,hep-th/9112030,103.06541622816606,239,0,340618,3,309.1962486844982,https://arxiv.org/abs/hep-th/9112030
473663,hep-ph/0105239,29.43243728164402,634,4,181332,3,88.29731184493207,https://arxiv.org/abs/hep-ph/0105239
507905,hep-lat/9607076,28.2868268816585,62,1,337460,2,56.573653763317,https://arxiv.org/abs/hep-lat/9607076
47597,quant-ph/9608012,61.77779246961911,92,5,80157,6,370.66675481771466,https://arxiv.org/abs/quant-ph/9608012
210227,1204.3968,34.32346730445047,4,0,697359,1,34.32346730445047,https://arxiv.org/abs/1204.3968
414383,math/0312059,25.95201624947677,136,21,895616,4,103.80806499790708,https://arxiv.org/abs/math/0312059
886073,hep-ex/9805021,24.547326727576536,147,0,197069,1,24.547326727576536,https://arxiv.org/abs/hep-ex/9805021
422261,nucl-ex/0410003,21.609767395714233,674,23,436635,2,43.219534791428465,https://arxiv.org/abs/nucl-ex/0410003
562025,nucl-th/9610052,63.6689636124038,55,7,562025,2,127.3379272248076,https://arxiv.org/abs/nucl-th/9610052
687575,quant-ph/9610011,85.46188534593884,102,7,817561,7,598.2331974215718,https://arxiv.org/abs/quant-ph/9610011
839423,1609.03499,39.19270104294736,386,7,787631,3,117.57810312884209,https://arxiv.org/abs/1609.03499
538853,hep-lat/9705042,31.411212329282254,63,1,523159,2,62.82242465856451,https://arxiv.org/abs/hep-lat/9705042
847709,hep-ph/0005122,25.076124778903722,451,34,301860,2,50.152249557807444,https://arxiv.org/abs/hep-ph/0005122
145601,astro-ph/0602413,41.51621949322321,7,0,260814,1,41.51621949322321,https://arxiv.org/abs/astro-ph/0602413
550625,hep-ex/0106019,60.67989387692573,585,5,197069,2,121.35978775385146,https://arxiv.org/abs/hep-ex/0106019
371327,hep-th/9506077,33.99572939482279,65,35,358445,8,271.9658351585823,https://arxiv.org/abs/hep-th/9506077
133079,hep-ph/9606399,58.176444221350046,196,9,322217,7,407.2351095494503,https://arxiv.org/abs/hep-ph/9606399
178673,hep-th/9408155,29.713463166738894,104,7,358445,4,118.85385266695558,https://arxiv.org/abs/hep-th/9408155
263525,hep-th/9709027,24.137739865230895,265,10,679045,5,120.68869932615448,https://arxiv.org/abs/hep-th/9709027
844145,gr-qc/9403028,26.542267717249064,742,0,644835,1,26.542267717249064,https://arxiv.org/abs/gr-qc/9403028
721991,1010.3558,21.484945656309737,168,0,322217,0,0.0,https://arxiv.org/abs/1010.3558
81293,1211.5063,118.19983617595881,144,1,843965,3,354.5995085278764,https://arxiv.org/abs/1211.5063
787781,1707.06347,20.595300957168888,333,8,323841,4,82.38120382867555,https://arxiv.org/abs/1707.06347
664889,hep-ph/9610451,115.37905735496145,430,21,59764,7,807.6534014847301,https://arxiv.org/abs/hep-ph/9610451
877061,1503.03757,25.834603498182723,275,0,436554,0,0.0,https://arxiv.org/abs/1503.03757
311903,1310.8499,30.75790149260895,22,7,908419,3,92.27370447782685,https://arxiv.org/abs/1310.8499
528917,astro-ph/0403353,23.780167468113646,123,8,205951,2,47.56033493622729,https://arxiv.org/abs/astro-ph/0403353
153287,1204.5379,24.83733530798135,467,558,417408,9,223.53601777183212,https://arxiv.org/abs/1204.5379
604283,hep-ph/9801271,60.56428625053117,852,13,713694,9,545.0785762547805,https://arxiv.org/abs/hep-ph/9801271
943763,hep-ph/0202233,22.533012966459978,496,50,672029,8,180.26410373167982,https://arxiv.org/abs/hep-ph/0202233
32561,astro-ph/0004134,22.47281859483968,424,1,246082,2,44.94563718967936,https://arxiv.org/abs/astro-ph/0004134
298889,quant-ph/9801022,24.14415826334389,15,0,599207,1,24.14415826334389,https://arxiv.org/abs/quant-ph/9801022
31247,1410.0759,37.66311979005094,184,6,697359,3,112.98935937015283,https://arxiv.org/abs/1410.0759
450689,1206.2727,30.511268873467493,108,3,609504,0,0.0,https://arxiv.org/abs/1206.2727
456293,0809.2455,20.75225480395223,8,1,648173,1,20.75225480395223,https://arxiv.org/abs/0809.2455
81671,astro-ph/0312347,53.17113298545,196,31,471993,0,0.0,https://arxiv.org/abs/astro-ph/0312347
199391,1603.04467,103.77608741304539,910,13,697359,3,311.32826223913617,https://arxiv.org/abs/1603.04467
952811,hep-lat/0106002,29.59966294045162,260,3,523159,2,59.19932588090324,https://arxiv.org/abs/hep-lat/0106002
236189,astro-ph/9808292,26.07083765097472,14,2,12886,3,78.21251295292416,https://arxiv.org/abs/astro-ph/9808292
78305,hep-ph/9309261,33.83083522165612,4,1,751232,2,67.66167044331225,https://arxiv.org/abs/hep-ph/9309261
664421,hep-th/9305139,140.46471130028638,108,18,658293,6,842.7882678017183,https://arxiv.org/abs/hep-th/9305139
178541,gr-qc/9502002,25.424215030635256,98,0,839219,1,25.424215030635256,https://arxiv.org/abs/gr-qc/9502002
434441,hep-th/9703030,35.48851460078213,495,23,658293,10,354.88514600782133,https://arxiv.org/abs/hep-th/9703030
597737,1507.06228,30.4355746983057,25,16,697359,4,121.7422987932228,https://arxiv.org/abs/1507.06228
295397,hep-ph/9810509,20.504529862404627,49,4,67094,1,20.504529862404627,https://arxiv.org/abs/hep-ph/9810509
888407,hep-th/0007146,29.54776981018714,280,21,226631,11,325.02546791205856,https://arxiv.org/abs/hep-th/0007146
343445,hep-ph/0110002,22.434467887901693,690,37,839219,5,112.17233943950846,https://arxiv.org/abs/hep-ph/0110002
741923,hep-ph/9710434,25.919996260032477,27,56,165192,4,103.6799850401299,https://arxiv.org/abs/hep-ph/9710434
714875,hep-th/9601057,32.76533741260465,86,21,658293,5,163.82668706302326,https://arxiv.org/abs/hep-th/9601057
99869,hep-th/9911110,29.475842760940658,136,9,767552,1,29.475842760940658,https://arxiv.org/abs/hep-th/9911110
842537,gr-qc/9307038,30.035864311580635,836,0,644835,3,90.1075929347419,https://arxiv.org/abs/gr-qc/9307038
503447,nucl-ex/9801002,29.272646863683622,7,0,107844,1,29.272646863683622,https://arxiv.org/abs/nucl-ex/9801002
915341,astro-ph/9904398,33.548952138743786,495,60,246082,2,67.09790427748757,https://arxiv.org/abs/astro-ph/9904398
365507,1105.4583,29.03465152529518,138,1,79134,1,29.03465152529518,https://arxiv.org/abs/1105.4583
396113,cond-mat/0404706,39.46460361635595,36,0,501160,2,78.9292072327119,https://arxiv.org/abs/cond-mat/0404706
571613,hep-ph/9803341,24.495668970419302,13,4,67094,2,48.991337940838605,https://arxiv.org/abs/hep-ph/9803341
648947,nucl-ex/0302005,57.998372854764334,13,0,740475,1,57.998372854764334,https://arxiv.org/abs/nucl-ex/0302005
393065,hep-th/9410073,64.09717448841948,168,1,506615,8,512.7773959073559,https://arxiv.org/abs/hep-th/9410073
417947,hep-th/9209125,86.66513164638897,38,0,658293,1,86.66513164638897,https://arxiv.org/abs/hep-th/9209125
786605,hep-ph/0308153,62.6729361794105,312,16,322217,5,313.3646808970525,https://arxiv.org/abs/hep-ph/0308153
185423,hep-ph/9205242,24.930227901352755,3,0,219283,1,24.930227901352755,https://arxiv.org/abs/hep-ph/9205242
586259,hep-th/9511194,50.88485052721593,159,1,658293,4,203.53940210886373,https://arxiv.org/abs/hep-th/9511194
208715,hep-ph/9901386,21.6434824984393,42,4,73159,0,0.0,https://arxiv.org/abs/hep-ph/9901386
38375,hep-th/0110260,20.958910519991772,468,1,395176,1,20.958910519991772,https://arxiv.org/abs/hep-th/0110260
197939,quant-ph/9503016,208.07632976257182,124,5,599207,7,1456.5343083380028,https://arxiv.org/abs/quant-ph/9503016
751835,astro-ph/0301558,59.6013358445945,26,1,260814,4,238.405343378378,https://arxiv.org/abs/astro-ph/0301558
651581,hep-th/0002190,22.573490698454595,174,11,740215,5,112.86745349227297,https://arxiv.org/abs/hep-th/0002190
621083,hep-ph/9711396,73.48614198633842,263,3,67094,4,293.9445679453537,https://arxiv.org/abs/hep-ph/9711396
469049,hep-th/9710230,21.85929812339064,379,14,72405,6,131.15578874034384,https://arxiv.org/abs/hep-th/9710230
608855,hep-ph/0106247,21.017817945039923,115,8,583145,2,42.035635890079845,https://arxiv.org/abs/hep-ph/0106247
942407,1510.00149,37.610712345461884,425,10,711101,4,150.44284938184754,https://arxiv.org/abs/1510.00149
924485,astro-ph/0302207,115.80457272033429,1358,9,246082,10,1158.045727203343,https://arxiv.org/abs/astro-ph/0302207
860045,hep-th/9801206,63.831634532339,117,23,506615,9,574.484710791051,https://arxiv.org/abs/hep-th/9801206
324923,astro-ph/0301273,31.679891273439065,338,41,246082,2,63.35978254687813,https://arxiv.org/abs/astro-ph/0301273
163529,cond-mat/9901352,57.64805900451079,26,5,563703,3,172.94417701353237,https://arxiv.org/abs/cond-mat/9901352
134609,hep-th/9605136,26.37092878530623,133,14,240708,7,184.5965014971436,https://arxiv.org/abs/hep-th/9605136
591161,hep-ph/9811337,29.464373813666498,194,17,799393,7,206.25061669566549,https://arxiv.org/abs/hep-ph/9811337
954743,0709.1275,23.68181899164497,3,1,443668,1,23.68181899164497,https://arxiv.org/abs/0709.1275
69299,astro-ph/0302225,34.35623517971488,560,7,906678,4,137.42494071885952,https://arxiv.org/abs/astro-ph/0302225
138755,astro-ph/0205386,66.11228406449227,82,33,260455,6,396.67370438695366,https://arxiv.org/abs/astro-ph/0205386
521735,hep-ph/9603208,59.377772611605984,361,0,885101,5,296.8888630580299,https://arxiv.org/abs/hep-ph/9603208
802835,hep-ex/0105023,40.887306797369874,163,0,197069,2,81.77461359473975,https://arxiv.org/abs/hep-ex/0105023
182489,quant-ph/0202121,21.94995412907646,90,2,68736,1,21.94995412907646,https://arxiv.org/abs/quant-ph/0202121
953213,quant-ph/9503010,23.660062282881135,4,0,287451,0,0.0,https://arxiv.org/abs/quant-ph/9503010
196433,1208.3922,32.86208129927834,82,2,884760,1,32.86208129927834,https://arxiv.org/abs/1208.3922
830939,gr-qc/9405024,23.10751214873946,41,1,700093,1,23.10751214873946,https://arxiv.org/abs/gr-qc/9405024
318287,hep-th/9406058,65.38063058113094,19,0,651546,2,130.7612611622619,https://arxiv.org/abs/hep-th/9406058
226349,hep-th/9604034,22.002950938776756,322,58,658293,10,220.02950938776758,https://arxiv.org/abs/hep-th/9604034
558569,gr-qc/0401010,38.50458243603748,35,1,711523,1,38.50458243603748,https://arxiv.org/abs/gr-qc/0401010
522539,hep-ph/0104052,22.19553660211221,98,22,322217,2,44.39107320422442,https://arxiv.org/abs/hep-ph/0104052
711551,hep-ph/0004044,33.65199315357672,251,25,590098,1,33.65199315357672,https://arxiv.org/abs/hep-ph/0004044
109181,astro-ph/0005124,34.333718522870065,200,9,109181,5,171.66859261435033,https://arxiv.org/abs/astro-ph/0005124
544577,nucl-ex/0502021,25.060736354556415,260,2,197069,2,50.12147270911283,https://arxiv.org/abs/nucl-ex/0502021
297323,cond-mat/0505308,45.060742620304964,21,0,328354,2,90.12148524060993,https://arxiv.org/abs/cond-mat/0505308
131837,1808.43658,30.551966391800857,83,0,680579,0,0.0,https://arxiv.org/abs/1808.43658
968423,astro-ph/0305097,23.315791836328383,77,1,485675,3,69.94737550898515,https://arxiv.org/abs/astro-ph/0305097
963959,hep-th/9605053,21.032093300692377,353,8,430130,5,105.16046650346189,https://arxiv.org/abs/hep-th/9605053
851051,hep-th/9807080,36.0337364735834,836,21,302874,11,396.3711012094174,https://arxiv.org/abs/hep-th/9807080
523613,quant-ph/9910122,21.643555494030213,35,16,830301,3,64.93066648209064,https://arxiv.org/abs/quant-ph/9910122
682013,quant-ph/0702225,47.31302585574069,344,623,599207,12,567.7563102688882,https://arxiv.org/abs/quant-ph/0702225
551519,hep-ph/9704273,29.14782451155799,72,1,387433,1,29.14782451155799,https://arxiv.org/abs/hep-ph/9704273
830453,hep-ph/9406302,22.29740444372856,38,0,197724,0,0.0,https://arxiv.org/abs/hep-ph/9406302
59213,astro-ph/0301510,22.608748771897407,182,17,246082,6,135.65249263138443,https://arxiv.org/abs/astro-ph/0301510
762563,hep-th/9305142,115.24603776313307,36,0,658293,2,230.49207552626615,https://arxiv.org/abs/hep-th/9305142
760235,hep-th/9508156,39.04961409519755,57,3,487873,3,117.14884228559265,https://arxiv.org/abs/hep-th/9508156
814403,astro-ph/9607163,24.193043615853902,17,0,814403,0,0.0,https://arxiv.org/abs/astro-ph/9607163
972191,astro-ph/0212229,28.295146260033345,94,13,260455,5,141.47573130016673,https://arxiv.org/abs/astro-ph/0212229
442595,hep-lat/9804008,24.20908015781743,189,21,337460,4,96.83632063126971,https://arxiv.org/abs/hep-lat/9804008
681041,hep-th/9512012,23.166473651078675,115,7,666942,5,115.83236825539338,https://arxiv.org/abs/hep-th/9512012
845717,quant-ph/0012090,23.81027965134948,60,1,433961,1,23.81027965134948,https://arxiv.org/abs/quant-ph/0012090
84029,hep-th/9510119,22.914323669822355,78,5,226631,2,45.82864733964471,https://arxiv.org/abs/hep-th/9510119
20147,hep-lat/9812003,20.441857501124574,95,8,523159,0,0.0,https://arxiv.org/abs/hep-lat/9812003
662171,hep-th/0106113,26.995058432809873,601,24,906660,11,296.9456427609086,https://arxiv.org/abs/hep-th/0106113
564107,0807.3917,44.905653689792416,22,1,630265,1,44.905653689792416,https://arxiv.org/abs/0807.3917
56483,hep-th/9607112,22.33937512723043,73,18,658293,5,111.69687563615214,https://arxiv.org/abs/hep-th/9607112
54905,hep-ph/9503492,23.594748634009374,35,8,594288,4,94.3789945360375,https://arxiv.org/abs/hep-ph/9503492
747071,1109.0222,97.22118561391143,43,1,75994,1,97.22118561391143,https://arxiv.org/abs/1109.0222
253637,hep-ph/9505391,27.418465265589244,72,7,210455,2,54.83693053117849,https://arxiv.org/abs/hep-ph/9505391
555269,astro-ph/0102340,50.43231947861467,208,4,849797,1,50.43231947861467,https://arxiv.org/abs/astro-ph/0102340
515945,hep-th/0007018,24.963408980154174,648,65,430130,18,449.34136164277515,https://arxiv.org/abs/hep-th/0007018
324935,1012.3224,34.7039461277485,161,0,94440,0,0.0,https://arxiv.org/abs/1012.3224
362057,quant-ph/9601020,51.616725562877626,137,0,529224,2,103.23345112575525,https://arxiv.org/abs/quant-ph/9601020
737141,hep-ph/9411384,30.391820957266383,54,0,189694,2,60.783641914532765,https://arxiv.org/abs/hep-ph/9411384
559847,astro-ph/0305008,25.497636938485005,367,5,246082,2,50.99527387697001,https://arxiv.org/abs/astro-ph/0305008
